Instrument,Constituent RIC,Constituent Name,Date,Index
.AEX,AD.AS,KONINKLIJKE AHOLD DELHAIZE NV ORD,2021-12-31,.AEX
.AEX,WLSNc.AS,WOLTERS KLUWERS ORD,2021-12-31,.AEX
.AEX,ADYEN.AS,ADYEN NV ORD,2021-12-31,.AEX
.AEX,URW.PA,UNIBAIL-RODAMCO-WESTFIELD ORD,2021-12-31,.AEX
.AEX,LIGHT.AS,SIGNIFY NV ORD,2021-12-31,.AEX
.AEX,NN.AS,NN GROUP ORD SHS,2021-12-31,.AEX
.AEX,KPN.AS,KPN-KON.NV ORD,2021-12-31,.AEX
.AEX,UMG.AS,UNIVERSAL MUSIC GROUP NV ORD,2021-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2021-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2021-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2021-12-31,.AEX
.AEX,PRX.AS,PROSUS NV ORD,2022-12-31,.AEX
.AEX,MT.AS,ARCELORMITTAL ORD,2022-12-31,.AEX
.AEX,BESI.AS,BE SEMICONDUCTOR ORD,2022-12-31,.AEX
.AEX,EXOR.AS,,2022-12-31,.AEX
.AEX,ULVR.AS,UNILEVER PLC ORD,2022-12-31,.AEX
.AEX,SHEL.AS,SHELL PLC ORD,2022-12-31,.AEX
.AEX,RAND.AS,RANDSTAD ORD,2022-12-31,.AEX
.AEX,ASMI.AS,ASM INTL ORD,2022-12-31,.AEX
.AEX,ASML.AS,ASML HOLDING ORD,2022-12-31,.AEX
.AEX,AEGN.AS,AEGON ORD,2022-12-31,.AEX
.AEX,INGA.AS,ING GROEP ORD,2022-12-31,.AEX
.AEX,DSMN.AS^E23,KONINKLIJKE DSM ORD,2022-12-31,.AEX
.AEX,AKZO.AS,AKZO NOBEL ORD,2022-12-31,.AEX
.AEX,IMCD.AS,IMCD,2022-12-31,.AEX
.AEX,HEIN.AS,HEINEKEN ORD,2022-12-31,.AEX
.AEX,REL.AS,RELX PLC ORD,2022-12-31,.AEX
.AEX,PHG.AS,KONINKLIJKE PHILIPS NV,2022-12-31,.AEX
.AEX,AD.AS,KONINKLIJKE AHOLD DELHAIZE NV ORD,2022-12-31,.AEX
.AEX,WLSNc.AS,WOLTERS KLUWERS ORD,2022-12-31,.AEX
.AEX,ADYEN.AS,ADYEN NV ORD,2022-12-31,.AEX
.AEX,URW.PA,UNIBAIL-RODAMCO-WESTFIELD ORD,2022-12-31,.AEX
.AEX,LIGHT.AS,SIGNIFY NV ORD,2022-12-31,.AEX
.AEX,NN.AS,NN GROUP ORD SHS,2022-12-31,.AEX
.AEX,KPN.AS,KPN-KON.NV ORD,2022-12-31,.AEX
.AEX,UMG.AS,UNIVERSAL MUSIC GROUP NV ORD,2022-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2022-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2022-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2022-12-31,.AEX
.AEX,DSFIR.AS,,2023-12-31,.AEX
.AEX,PRX.AS,PROSUS NV ORD,2023-12-31,.AEX
.AEX,MT.AS,ARCELORMITTAL ORD,2023-12-31,.AEX
.AEX,BESI.AS,BE SEMICONDUCTOR ORD,2023-12-31,.AEX
.AEX,ASRNL.AS,ARS NEDERLAND NV WHEN ISSUED,2023-12-31,.AEX
.AEX,EXOR.AS,,2023-12-31,.AEX
.AEX,ULVR.AS,UNILEVER PLC ORD,2023-12-31,.AEX
.AEX,SHEL.AS,SHELL PLC ORD,2023-12-31,.AEX
.AEX,RAND.AS,RANDSTAD ORD,2023-12-31,.AEX
.AEX,ASMI.AS,ASM INTL ORD,2023-12-31,.AEX
.AEX,ASML.AS,ASML HOLDING ORD,2023-12-31,.AEX
.AEX,AEGN.AS,AEGON ORD,2023-12-31,.AEX
.AEX,INGA.AS,ING GROEP ORD,2023-12-31,.AEX
.AEX,ABNd.AS,ABN AMRO BANK ORD,2023-12-31,.AEX
.AEX,AKZO.AS,AKZO NOBEL ORD,2023-12-31,.AEX
.AEX,IMCD.AS,IMCD,2023-12-31,.AEX
.AEX,HEIN.AS,HEINEKEN ORD,2023-12-31,.AEX
.AEX,REL.AS,RELX PLC ORD,2023-12-31,.AEX
.AEX,PHG.AS,KONINKLIJKE PHILIPS NV,2023-12-31,.AEX
.AEX,AD.AS,KONINKLIJKE AHOLD DELHAIZE NV ORD,2023-12-31,.AEX
.AEX,WLSNc.AS,WOLTERS KLUWERS ORD,2023-12-31,.AEX
.AEX,ADYEN.AS,ADYEN NV ORD,2023-12-31,.AEX
.AEX,NN.AS,NN GROUP ORD SHS,2023-12-31,.AEX
.AEX,KPN.AS,KPN-KON.NV ORD,2023-12-31,.AEX
.AEX,UMG.AS,UNIVERSAL MUSIC GROUP NV ORD,2023-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2023-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2023-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2023-12-31,.AEX
.AEX,DSFIR.AS,,2024-12-31,.AEX
.AEX,PRX.AS,PROSUS NV ORD,2024-12-31,.AEX
.AEX,MT.AS,ARCELORMITTAL ORD,2024-12-31,.AEX
.AEX,BESI.AS,BE SEMICONDUCTOR ORD,2024-12-31,.AEX
.AEX,ASRNL.AS,ARS NEDERLAND NV WHEN ISSUED,2024-12-31,.AEX
.AEX,EXOR.AS,,2024-12-31,.AEX
.AEX,ULVR.AS,UNILEVER PLC ORD,2024-12-31,.AEX
.AEX,SHEL.AS,SHELL PLC ORD,2024-12-31,.AEX
.AEX,RAND.AS,RANDSTAD ORD,2024-12-31,.AEX
.AEX,ASMI.AS,ASM INTL ORD,2024-12-31,.AEX
.AEX,ASML.AS,ASML HOLDING ORD,2024-12-31,.AEX
.AEX,AEGN.AS,AEGON ORD,2024-12-31,.AEX
.AEX,INGA.AS,ING GROEP ORD,2024-12-31,.AEX
.AEX,ABNd.AS,ABN AMRO BANK ORD,2024-12-31,.AEX
.AEX,AKZO.AS,AKZO NOBEL ORD,2024-12-31,.AEX
.AEX,IMCD.AS,IMCD,2024-12-31,.AEX
.AEX,HEIN.AS,HEINEKEN ORD,2024-12-31,.AEX
.AEX,REL.AS,RELX PLC ORD,2024-12-31,.AEX
.AEX,PHG.AS,KONINKLIJKE PHILIPS NV,2024-12-31,.AEX
.AEX,AD.AS,KONINKLIJKE AHOLD DELHAIZE NV ORD,2024-12-31,.AEX
.AEX,WLSNc.AS,WOLTERS KLUWERS ORD,2024-12-31,.AEX
.AEX,ADYEN.AS,ADYEN NV ORD,2024-12-31,.AEX
.AEX,NN.AS,NN GROUP ORD SHS,2024-12-31,.AEX
.AEX,KPN.AS,KPN-KON.NV ORD,2024-12-31,.AEX
.AEX,UMG.AS,UNIVERSAL MUSIC GROUP NV ORD,2024-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2024-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2024-12-31,.AEX
.AEX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2024-12-31,.AEX
.AMX,BOSN.AS^K22,ROYAL BOSKALIS ORD,2019-12-31,.AMX
.AMX,AIRF.PA,AIR FRANCE-KLM ORD,2019-12-31,.AMX
.AMX,PTNL.AS,POSTNL ORD,2019-12-31,.AMX
.AMX,ATCA.AS^A21,ALTICE EUROPE NV ORD,2019-12-31,.AMX
.AMX,BFIT.AS,BASIC FIT NV ORD,2019-12-31,.AMX
.AMX,SBMO.AS,SBM OFFSHORE ORD,2019-12-31,.AMX
.AMX,LIGHT.AS,SIGNIFY NV ORD,2019-12-31,.AMX
.AMX,BAMN.AS,KONINKLIJKE BAM GROEP ORD,2019-12-31,.AMX
.AMX,TKWY.AS,TAKEAWAY.COM HOLDING ORD,2019-12-31,.AMX
.AMX,GVNV.AS^A22,GRANDVISION,2019-12-31,.AMX
.AMX,APAM.AS,APERAM ORD,2019-12-31,.AMX
.AMX,CORB.AS,CSM ORD,2019-12-31,.AMX
.AMX,AMG.AS,AMG ORD,2019-12-31,.AMX
.AMX,ARDS.AS,ARCADIS ORD,2019-12-31,.AMX
.AMX,ASMI.AS,ASM INTL ORD,2019-12-31,.AMX
.AMX,OCI.AS,OCI,2019-12-31,.AMX
.AMX,WDPP.BR,WDP-SICAFI REIT,2019-12-31,.AMX
.AMX,FLOW.AS,FLOW TRADERS ORD,2019-12-31,.AMX
.AMX,FUGR.AS,FUGRO NV ORD,2019-12-31,.AMX
.AMX,TWKNc.AS,TWENTSCHE KABEL ORD,2019-12-31,.AMX
.AMX,INTER.AS^L22,INTERTRUST GROUP HOLDING ORD WI,2019-12-31,.AMX
.AMX,ECMPA.AS,EUROCOMMERCIAL PROPERTIES REIT,2019-12-31,.AMX
.AMX,WEHA.AS,WERELDHAVE REIT,2019-12-31,.AMX
.AMX,FAGRO.BR,FAGRON,2019-12-31,.AMX
.AMX,BESI.AS,BE SEMICONDUCTOR ORD,2019-12-31,.AMX
.AMX,BOSN.AS^K22,ROYAL BOSKALIS ORD,2020-12-31,.AMX
.AMX,NSTEc.AS,NSI NV,2020-12-31,.AMX
.AMX,AIRF.PA,AIR FRANCE-KLM ORD,2020-12-31,.AMX
.AMX,PHAR.AS,PHARMING GROUP ORD,2020-12-31,.AMX
.AMX,PTNL.AS,POSTNL ORD,2020-12-31,.AMX
.AMX,ATCA.AS^A21,ALTICE EUROPE NV ORD,2020-12-31,.AMX
.AMX,BFIT.AS,BASIC FIT NV ORD,2020-12-31,.AMX
.AMX,SBMO.AS,SBM OFFSHORE ORD,2020-12-31,.AMX
.AMX,LIGHT.AS,SIGNIFY NV ORD,2020-12-31,.AMX
.AMX,GVNV.AS^A22,GRANDVISION,2020-12-31,.AMX
.AMX,APAM.AS,APERAM ORD,2020-12-31,.AMX
.AMX,CORB.AS,CSM ORD,2020-12-31,.AMX
.AMX,ARDS.AS,ARCADIS ORD,2020-12-31,.AMX
.AMX,JDEP.AS,JDE PEETS ORD,2020-12-31,.AMX
.AMX,VOPA.AS,VOPAK ORD,2020-12-31,.AMX
.AMX,OCI.AS,OCI,2020-12-31,.AMX
.AMX,WDPP.BR,WDP-SICAFI REIT,2020-12-31,.AMX
.AMX,FLOW.AS,FLOW TRADERS ORD,2020-12-31,.AMX
.AMX,FUGR.AS,FUGRO NV ORD,2020-12-31,.AMX
.AMX,TWKNc.AS,TWENTSCHE KABEL ORD,2020-12-31,.AMX
.AMX,INTER.AS^L22,INTERTRUST GROUP HOLDING ORD WI,2020-12-31,.AMX
.AMX,ECMPA.AS,EUROCOMMERCIAL PROPERTIES REIT,2020-12-31,.AMX
.AMX,AALB.AS,AALBERTS ORD,2020-12-31,.AMX
.AMX,FAGRO.BR,FAGRON,2020-12-31,.AMX
.AMX,BESI.AS,BE SEMICONDUCTOR ORD,2020-12-31,.AMX
.AMX,BOSN.AS^K22,ROYAL BOSKALIS ORD,2021-12-31,.AMX
.AMX,AIRF.PA,AIR FRANCE-KLM ORD,2021-12-31,.AMX
.AMX,PTNL.AS,POSTNL ORD,2021-12-31,.AMX
.AMX,BFIT.AS,BASIC FIT NV ORD,2021-12-31,.AMX
.AMX,SBMO.AS,SBM OFFSHORE ORD,2021-12-31,.AMX
.AMX,GLPG.AS,GALAPAGOS ORD,2021-12-31,.AMX
.AMX,INPST.AS,INPOST ORD SHS WHEN ISSUED,2021-12-31,.AMX
.AMX,APAM.AS,APERAM ORD,2021-12-31,.AMX
.AMX,CORB.AS,CSM ORD,2021-12-31,.AMX
.AMX,AMG.AS,AMG ORD,2021-12-31,.AMX
.AMX,ARDS.AS,ARCADIS ORD,2021-12-31,.AMX
.AMX,JDEP.AS,JDE PEETS ORD,2021-12-31,.AMX
.AMX,VOPA.AS,VOPAK ORD,2021-12-31,.AMX
.AMX,ABNd.AS,ABN AMRO BANK ORD,2021-12-31,.AMX
.AMX,ALFEN.AS,ALFEN BEHEER ORD,2021-12-31,.AMX
.AMX,OCI.AS,OCI,2021-12-31,.AMX
.AMX,WDPP.BR,WDP-SICAFI REIT,2021-12-31,.AMX
.AMX,FLOW.AS,FLOW TRADERS ORD,2021-12-31,.AMX
.AMX,FUGR.AS,FUGRO NV ORD,2021-12-31,.AMX
.AMX,TWKNc.AS,TWENTSCHE KABEL ORD,2021-12-31,.AMX
.AMX,INTER.AS^L22,INTERTRUST GROUP HOLDING ORD WI,2021-12-31,.AMX
.AMX,ECMPA.AS,EUROCOMMERCIAL PROPERTIES REIT,2021-12-31,.AMX
.AMX,AALB.AS,AALBERTS ORD,2021-12-31,.AMX
.AMX,FAGRO.BR,FAGRON,2021-12-31,.AMX
.AMX,ASRNL.AS,ARS NEDERLAND NV WHEN ISSUED,2021-12-31,.AMX
.AMX,AIRF.PA,AIR FRANCE-KLM ORD,2022-12-31,.AMX
.AMX,PTNL.AS,POSTNL ORD,2022-12-31,.AMX
.AMX,BFIT.AS,BASIC FIT NV ORD,2022-12-31,.AMX
.AMX,SBMO.AS,SBM OFFSHORE ORD,2022-12-31,.AMX
.AMX,GLPG.AS,GALAPAGOS ORD,2022-12-31,.AMX
.AMX,INPST.AS,INPOST ORD SHS WHEN ISSUED,2022-12-31,.AMX
.AMX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2022-12-31,.AMX
.AMX,CTPNV.AS,CTP NV ORD,2022-12-31,.AMX
.AMX,APAM.AS,APERAM ORD,2022-12-31,.AMX
.AMX,CORB.AS,CSM ORD,2022-12-31,.AMX
.AMX,AMG.AS,AMG ORD,2022-12-31,.AMX
.AMX,ARDS.AS,ARCADIS ORD,2022-12-31,.AMX
.AMX,JDEP.AS,JDE PEETS ORD,2022-12-31,.AMX
.AMX,VOPA.AS,VOPAK ORD,2022-12-31,.AMX
.AMX,ABNd.AS,ABN AMRO BANK ORD,2022-12-31,.AMX
.AMX,ALFEN.AS,ALFEN BEHEER ORD,2022-12-31,.AMX
.AMX,OCI.AS,OCI,2022-12-31,.AMX
.AMX,WDPP.BR,WDP-SICAFI REIT,2022-12-31,.AMX
.AMX,FLOW.AS,FLOW TRADERS ORD,2022-12-31,.AMX
.AMX,FUGR.AS,FUGRO NV ORD,2022-12-31,.AMX
.AMX,TWKNc.AS,TWENTSCHE KABEL ORD,2022-12-31,.AMX
.AMX,ECMPA.AS,EUROCOMMERCIAL PROPERTIES REIT,2022-12-31,.AMX
.AMX,AALB.AS,AALBERTS ORD,2022-12-31,.AMX
.AMX,FAGRO.BR,FAGRON,2022-12-31,.AMX
.AMX,ASRNL.AS,ARS NEDERLAND NV WHEN ISSUED,2022-12-31,.AMX
.AMX,VLAN.AS,VAN LANSCHOTKEMPEN NV ORD,2023-12-31,.AMX
.AMX,AIRF.PA,AIR FRANCE-KLM ORD,2023-12-31,.AMX
.AMX,BFIT.AS,BASIC FIT NV ORD,2023-12-31,.AMX
.AMX,ALLFG.AS,ALLFUNDS GROUP LTD ORD,2023-12-31,.AMX
.AMX,SBMO.AS,SBM OFFSHORE ORD,2023-12-31,.AMX
.AMX,LIGHT.AS,SIGNIFY NV ORD,2023-12-31,.AMX
.AMX,GLPG.AS,GALAPAGOS ORD,2023-12-31,.AMX
.AMX,INPST.AS,INPOST ORD SHS WHEN ISSUED,2023-12-31,.AMX
.AMX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2023-12-31,.AMX
.AMX,CTPNV.AS,CTP NV ORD,2023-12-31,.AMX
.AMX,APAM.AS,APERAM ORD,2023-12-31,.AMX
.AMX,CORB.AS,CSM ORD,2023-12-31,.AMX
.AMX,AMG.AS,AMG ORD,2023-12-31,.AMX
.AMX,ARDS.AS,ARCADIS ORD,2023-12-31,.AMX
.AMX,JDEP.AS,JDE PEETS ORD,2023-12-31,.AMX
.AMX,VOPA.AS,VOPAK ORD,2023-12-31,.AMX
.AMX,ALFEN.AS,ALFEN BEHEER ORD,2023-12-31,.AMX
.AMX,OCI.AS,OCI,2023-12-31,.AMX
.AMX,WDPP.BR,WDP-SICAFI REIT,2023-12-31,.AMX
.AMX,FLOW.AS,FLOW TRADERS ORD,2023-12-31,.AMX
.AMX,FUGR.AS,FUGRO NV ORD,2023-12-31,.AMX
.AMX,TWKNc.AS,TWENTSCHE KABEL ORD,2023-12-31,.AMX
.AMX,ECMPA.AS,EUROCOMMERCIAL PROPERTIES REIT,2023-12-31,.AMX
.AMX,AALB.AS,AALBERTS ORD,2023-12-31,.AMX
.AMX,FAGRO.BR,FAGRON,2023-12-31,.AMX
.AMX,VLAN.AS,VAN LANSCHOTKEMPEN NV ORD,2024-12-31,.AMX
.AMX,AIRF.PA,AIR FRANCE-KLM ORD,2024-12-31,.AMX
.AMX,BFIT.AS,BASIC FIT NV ORD,2024-12-31,.AMX
.AMX,ALLFG.AS,ALLFUNDS GROUP LTD ORD,2024-12-31,.AMX
.AMX,SBMO.AS,SBM OFFSHORE ORD,2024-12-31,.AMX
.AMX,LIGHT.AS,SIGNIFY NV ORD,2024-12-31,.AMX
.AMX,GLPG.AS,GALAPAGOS ORD,2024-12-31,.AMX
.AMX,INPST.AS,INPOST ORD SHS WHEN ISSUED,2024-12-31,.AMX
.AMX,TKWY.AS,JUST EAT TAKEAWAY.COM NV ORD,2024-12-31,.AMX
.AMX,CTPNV.AS,CTP NV ORD,2024-12-31,.AMX
.AMX,APAM.AS,APERAM ORD,2024-12-31,.AMX
.AMX,CORB.AS,CSM ORD,2024-12-31,.AMX
.AMX,AMG.AS,AMG ORD,2024-12-31,.AMX
.AMX,ARDS.AS,ARCADIS ORD,2024-12-31,.AMX
.AMX,JDEP.AS,JDE PEETS ORD,2024-12-31,.AMX
.AMX,VOPA.AS,VOPAK ORD,2024-12-31,.AMX
.AMX,ALFEN.AS,ALFEN BEHEER ORD,2024-12-31,.AMX
.AMX,OCI.AS,OCI,2024-12-31,.AMX
.AMX,WDPP.BR,WDP-SICAFI REIT,2024-12-31,.AMX
.AMX,FLOW.AS,FLOW TRADERS ORD,2024-12-31,.AMX
.AMX,FUGR.AS,FUGRO NV ORD,2024-12-31,.AMX
.AMX,TWKNc.AS,TWENTSCHE KABEL ORD,2024-12-31,.AMX
.AMX,ECMPA.AS,EUROCOMMERCIAL PROPERTIES REIT,2024-12-31,.AMX
.AMX,AALB.AS,AALBERTS ORD,2024-12-31,.AMX
.AMX,FAGRO.BR,FAGRON,2024-12-31,.AMX
.OBX,SALM.OL,SALMAR ORD,2019-12-31,.OBX
.OBX,GJFG.OL,GJENSIDIGE ORD,2019-12-31,.OBX
.OBX,SUBC.OL,SUBSEA ORD,2019-12-31,.OBX
.OBX,NEL.OL,NEL ASA,2019-12-31,.OBX
.OBX,NHY.OL,NORSK HYDRO ORD,2019-12-31,.OBX
.OBX,FRO.OL,FRONTLINE ORD,2019-12-31,.OBX
.OBX,BAKKA.OL,BAKKAFROST ORD,2019-12-31,.OBX
.OBX,TEL.OL,TELENOR ORD,2019-12-31,.OBX
.OBX,AKRBP.OL,AKER BP ASA ORD,2019-12-31,.OBX
.OBX,DNO.OL,DNO ASA,2019-12-31,.OBX
.OBX,AKER.OL,AKER ORD,2019-12-31,.OBX
.OBX,VENDA.OL,SCHIBSTED ORD,2019-12-31,.OBX
.OBX,YAR.OL,YARA INTL ORD,2019-12-31,.OBX
.OBX,NAS.OL,NORWEGIAN AIR SHUTTLE ORD,2019-12-31,.OBX
.OBX,EQNR.OL,EQUINOR ORD,2019-12-31,.OBX
.OBX,GOGL.OL^H25,GOLDEN OCEAN GROUP LTD,2019-12-31,.OBX
.OBX,TGS.OL,TGS-NOPEC GEO ORD,2019-12-31,.OBX
.OBX,TOM.OL,TOMRA SYSTEMS ORD,2019-12-31,.OBX
.OBX,STB.OL,UNI STOREBRAND ORD,2019-12-31,.OBX
.OBX,BWLPG.OL,BW LPG ORD,2019-12-31,.OBX
.OBX,LSG.OL,LEROY SEAFOOD ORD,2019-12-31,.OBX
.OBX,MOWI.OL,MOWI ASA ORD,2019-12-31,.OBX
.OBX,BWO.OL,BW OFFSHORE ORD,2019-12-31,.OBX
.OBX,ORK.OL,ORKLA ORD,2019-12-31,.OBX
.OBX,DNB.OL,DNBNOR ORD,2019-12-31,.OBX
.OBX,SALM.OL,SALMAR ORD,2020-12-31,.OBX
.OBX,GJFG.OL,GJENSIDIGE ORD,2020-12-31,.OBX
.OBX,SUBC.OL,SUBSEA ORD,2020-12-31,.OBX
.OBX,NEL.OL,NEL ASA,2020-12-31,.OBX
.OBX,NHY.OL,NORSK HYDRO ORD,2020-12-31,.OBX
.OBX,FRO.OL,FRONTLINE ORD,2020-12-31,.OBX
.OBX,BAKKA.OL,BAKKAFROST ORD,2020-12-31,.OBX
.OBX,TEL.OL,TELENOR ORD,2020-12-31,.OBX
.OBX,AKRBP.OL,AKER BP ASA ORD,2020-12-31,.OBX
.OBX,SCATC.OL,SCATEC ASA ORD,2020-12-31,.OBX
.OBX,DNO.OL,DNO ASA,2020-12-31,.OBX
.OBX,ENTRA.OL,ENTRA ASA,2020-12-31,.OBX
.OBX,AKER.OL,AKER ORD,2020-12-31,.OBX
.OBX,VENDA.OL,SCHIBSTED ORD,2020-12-31,.OBX
.OBX,YAR.OL,YARA INTL ORD,2020-12-31,.OBX
.OBX,EQNR.OL,EQUINOR ORD,2020-12-31,.OBX
.OBX,TGS.OL,TGS-NOPEC GEO ORD,2020-12-31,.OBX
.OBX,TOM.OL,TOMRA SYSTEMS ORD,2020-12-31,.OBX
.OBX,STB.OL,UNI STOREBRAND ORD,2020-12-31,.OBX
.OBX,BWLPG.OL,BW LPG ORD,2020-12-31,.OBX
.OBX,LSG.OL,LEROY SEAFOOD ORD,2020-12-31,.OBX
.OBX,MOWI.OL,MOWI ASA ORD,2020-12-31,.OBX
.OBX,BWO.OL,BW OFFSHORE ORD,2020-12-31,.OBX
.OBX,ORK.OL,ORKLA ORD,2020-12-31,.OBX
.OBX,DNB.OL,DNBNOR ORD,2020-12-31,.OBX
.OBX,SALM.OL,SALMAR ORD,2021-12-31,.OBX
.OBX,GJFG.OL,GJENSIDIGE ORD,2021-12-31,.OBX
.OBX,SUBC.OL,SUBSEA ORD,2021-12-31,.OBX
.OBX,NEL.OL,NEL ASA,2021-12-31,.OBX
.OBX,NHY.OL,NORSK HYDRO ORD,2021-12-31,.OBX
.OBX,FRO.OL,FRONTLINE ORD,2021-12-31,.OBX
.OBX,BAKKA.OL,BAKKAFROST ORD,2021-12-31,.OBX
.OBX,MPCC.OL,MPC CONTAINER SHIPS AS ORD,2021-12-31,.OBX
.OBX,TEL.OL,TELENOR ORD,2021-12-31,.OBX
.OBX,AKRBP.OL,AKER BP ASA ORD,2021-12-31,.OBX
.OBX,SCATC.OL,SCATEC ASA ORD,2021-12-31,.OBX
.OBX,RECSI.OL,REC SILICON ASA,2021-12-31,.OBX
.OBX,AKER.OL,AKER ORD,2021-12-31,.OBX
.OBX,VENDA.OL,SCHIBSTED ORD,2021-12-31,.OBX
.OBX,KAHOT.OL^A24,KAHOOT! AS ORD,2021-12-31,.OBX
.OBX,YAR.OL,YARA INTL ORD,2021-12-31,.OBX
.OBX,NOD.OL,NORDIC VLSI ORD,2021-12-31,.OBX
.OBX,EQNR.OL,EQUINOR ORD,2021-12-31,.OBX
.OBX,GOGL.OL^H25,GOLDEN OCEAN GROUP LTD,2021-12-31,.OBX
.OBX,TOM.OL,TOMRA SYSTEMS ORD,2021-12-31,.OBX
.OBX,STB.OL,UNI STOREBRAND ORD,2021-12-31,.OBX
.OBX,MOWI.OL,MOWI ASA ORD,2021-12-31,.OBX
.OBX,ORK.OL,ORKLA ORD,2021-12-31,.OBX
.OBX,ADEA.OL^F24,ADEVINTA ASA ORD,2021-12-31,.OBX
.OBX,DNB.OL,DNB BANK ORD,2021-12-31,.OBX
.OBX,SALM.OL,SALMAR ORD,2022-12-31,.OBX
.OBX,SUBC.OL,SUBSEA ORD,2022-12-31,.OBX
.OBX,NEL.OL,NEL ASA,2022-12-31,.OBX
.OBX,NHY.OL,NORSK HYDRO ORD,2022-12-31,.OBX
.OBX,FRO.OL,FRONTLINE ORD,2022-12-31,.OBX
.OBX,MPCC.OL,MPC CONTAINER SHIPS AS ORD,2022-12-31,.OBX
.OBX,TEL.OL,TELENOR ORD,2022-12-31,.OBX
.OBX,AKRBP.OL,AKER BP ASA ORD,2022-12-31,.OBX
.OBX,AUTO.OL,AUTOSTORE HOLDINGS LTD ORD,2022-12-31,.OBX
.OBX,RECSI.OL,REC SILICON ASA,2022-12-31,.OBX
.OBX,VENDA.OL,SCHIBSTED ORD,2022-12-31,.OBX
.OBX,KAHOT.OL^A24,KAHOOT! AS ORD,2022-12-31,.OBX
.OBX,PGS.OL^G24,PGS ORD,2022-12-31,.OBX
.OBX,YAR.OL,YARA INTL ORD,2022-12-31,.OBX
.OBX,NAS.OL,NORWEGIAN AIR SHUTTLE ORD,2022-12-31,.OBX
.OBX,VAR.OL,VAR ENERGI ASA ORD,2022-12-31,.OBX
.OBX,NOD.OL,NORDIC VLSI ORD,2022-12-31,.OBX
.OBX,EQNR.OL,EQUINOR ORD,2022-12-31,.OBX
.OBX,GOGL.OL^H25,GOLDEN OCEAN GROUP LTD,2022-12-31,.OBX
.OBX,TOM.OL,TOMRA SYSTEMS ORD,2022-12-31,.OBX
.OBX,KOG.OL,KONGSBERG GRUPPEN ORD,2022-12-31,.OBX
.OBX,STB.OL,UNI STOREBRAND ORD,2022-12-31,.OBX
.OBX,MOWI.OL,MOWI ASA ORD,2022-12-31,.OBX
.OBX,ORK.OL,ORKLA ORD,2022-12-31,.OBX
.OBX,DNB.OL,DNB BANK ORD,2022-12-31,.OBX
.OBX,SALM.OL,SALMAR ORD,2023-12-31,.OBX
.OBX,GJFG.OL,GJENSIDIGE ORD,2023-12-31,.OBX
.OBX,SUBC.OL,SUBSEA ORD,2023-12-31,.OBX
.OBX,NEL.OL,NEL ASA,2023-12-31,.OBX
.OBX,NHY.OL,NORSK HYDRO ORD,2023-12-31,.OBX
.OBX,FRO.OL,FRONTLINE PLC ORD,2023-12-31,.OBX
.OBX,TEL.OL,TELENOR ORD,2023-12-31,.OBX
.OBX,AKRBP.OL,AKER BP ASA ORD,2023-12-31,.OBX
.OBX,HAUTO.OL,HOEGH AUTOLINERS ORD SHS,2023-12-31,.OBX
.OBX,BORR.OL^A25,BORR DRILLING LTD ORD,2023-12-31,.OBX
.OBX,PGS.OL^G24,PGS ORD,2023-12-31,.OBX
.OBX,YAR.OL,YARA INTL ORD,2023-12-31,.OBX
.OBX,NAS.OL,NORWEGIAN AIR SHUTTLE ORD,2023-12-31,.OBX
.OBX,VAR.OL,VAR ENERGI ASA ORD,2023-12-31,.OBX
.OBX,NOD.OL,NORDIC VLSI ORD,2023-12-31,.OBX
.OBX,EQNR.OL,EQUINOR ORD,2023-12-31,.OBX
.OBX,GOGL.OL^H25,GOLDEN OCEAN GROUP LTD,2023-12-31,.OBX
.OBX,TGS.OL,TGS ASA ORD,2023-12-31,.OBX
.OBX,TOM.OL,TOMRA SYSTEMS ORD,2023-12-31,.OBX
.OBX,KOG.OL,KONGSBERG GRUPPEN ORD,2023-12-31,.OBX
.OBX,STB.OL,UNI STOREBRAND ORD,2023-12-31,.OBX
.OBX,MOWI.OL,MOWI ASA ORD,2023-12-31,.OBX
.OBX,ORK.OL,ORKLA ORD,2023-12-31,.OBX
.OBX,DNB.OL,DNB BANK ORD,2023-12-31,.OBX
